idDrone,idRegion,RegionState,StreetCode1,StreetCode2,StreetCode3,HouseNumber,StreetName,longitude,latitude,currentDate,currentTime,violationType,code,violationDescription,idPhoto,plaque,plateType,VehicleBodyType,VehicleMake,VehicleColor
53,5,NY,0,0,0,"",MCDONALD AVE.(S/B)@V,-75.73528,-77.675766,"",17:11:00,1,7,FAILURE TO STOP AT RED LIGHT,I16p6B1a4w,GGP6616,"",4DSD,CHEVR,GY
32,3,NY,0,0,0,"",CLASSON AVE.(N/B)@FL,-72.442154,-74.57931,"",17:13:00,1,7,FAILURE TO STOP AT RED LIGHT,LQfsduBVRe,T524093C,"",4DSD,LINCO,BK
15,1,NY,0,0,0,"",WB 207TH ST @ VERMIL,-70.75758,-72.21089,"",17:37:00,1,5,BUS LANE VIOLATION,pXY1Zpw78y,GFT4722,"",4DSD,DODGE,GY
26,2,NY,0,0,0,"",SB HYLAN BLVD @ OLD,-71.87691,-72.211136,"",17:37:00,1,5,BUS LANE VIOLATION,0IuXzzSqGv,GCV6462,"",2DSD,HONDA,BK
15,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.38625,-72.39647,"",17:38:00,1,5,BUS LANE VIOLATION,TZo1xSMEFd,T624892C,"",4DSD,TOYOT,RD
248,1544,NJ,0,0,0,"",SB 2ND AVE @ E 61ST,-51.68666,-88.183136,"",17:38:00,1,5,BUS LANE VIOLATION,0qSZ3Gu4Ot,M12CKC,"",WAGO,CHEVR,BK
42,4,NY,0,0,0,"",WB FORDHAM RD @ SEDG,-72.1307,-75.476685,"",17:38:00,1,5,BUS LANE VIOLATION,5uCNZXhaRI,GCP8375,"",SUBN,NISSA,RD
45,4,NY,0,0,0,"",EB 207TH ST @ POST A,-73.804596,-75.02447,"",17:39:00,1,5,BUS LANE VIOLATION,R2NsSClYMV,GGZ3486,"",4DSD,TOYOT,GY
35,3,NY,0,0,0,"",SB HYLAN BLVD @ OLD,-73.36338,-75.41671,"",17:42:00,1,5,BUS LANE VIOLATION,7ePzhJzw3U,96053JW,"",PICK,CHEVR,WH
42,4,NY,0,0,0,"",NB RICHMOND AVE @ PE,-72.88119,-75.31029,"",17:45:00,1,5,BUS LANE VIOLATION,hEwmilv2xi,GCK3419,"",SUBN,NISSA,BK
73,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.77866,-79.51217,"",17:45:00,1,5,BUS LANE VIOLATION,9vFEbnAJJZ,GAL5908,"",SUBN,NISSA,GY
33,3,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-73.31303,-75.90233,"",17:47:00,1,5,BUS LANE VIOLATION,lg3Dl5HWWH,T499172C,"",4DSD,LINCO,BK
12,1,NY,0,0,0,"",WB 207TH ST @ VERMIL,-70.70499,-72.16616,"",17:49:00,1,5,BUS LANE VIOLATION,5YbMt9o6t3,GGH6850,"",SUBN,FORD,BL
31,3,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.039444,-75.4321,"",17:51:00,1,5,BUS LANE VIOLATION,UHd8NlFobn,T526164C,"",4DSD,LINCO,BK
34,3,NY,0,0,0,"",SB HYLAN BLVD @ JEFF,-72.43451,-74.951126,"",17:52:00,1,5,BUS LANE VIOLATION,cY850LnUwE,GER5829,"",4DSD,FORD,RD
57,5,NY,0,0,0,"",SB RICHMOND AVE @ FO,-75.14315,-77.433334,"",17:53:00,1,5,BUS LANE VIOLATION,CKk3LfEdi8,GCG4019,"",4DSD,HYUND,GY
77,7,NY,0,0,0,"",NB RICHMOND AVE @ PE,-76.23427,-78.572655,"",17:56:00,1,5,BUS LANE VIOLATION,Y7kjzEZKJW,GER5842,"",SUBN,FORD,BK
32,3,NY,0,0,0,"",NB RICHMOND AVE @ PE,-72.29494,-74.64458,"",18:00:00,1,5,BUS LANE VIOLATION,bxPpy2Kikj,GJH2810,"",SUBN,HONDA,BR
46,4,NY,0,0,0,"",EB FORDHAM RD @ WASH,-73.20292,-74.852486,"",18:02:00,1,5,BUS LANE VIOLATION,bi7DxsWOum,T603970C,"",4DSD,LINCO,GY
53,5,NY,0,0,0,"",NB RICHMOND AVE @ PE,-74.43851,-76.32689,"",18:03:00,1,5,BUS LANE VIOLATION,ZbAtpiUw50,GHX4540,"",4DSD,HONDA,GY
65,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.63717,-77.34782,"",18:04:00,1,5,BUS LANE VIOLATION,mWN23avkUw,T609913C,"",4DSD,LINCO,BK
24,2,NY,0,0,0,"",EB 207TH ST @ POST A,-71.129425,-72.46407,"",18:04:00,1,5,BUS LANE VIOLATION,QiC6Ojl1Aw,GED9056,"",4DSD,CHEVR,BK
45,4,NY,0,0,0,"",SB RICHMOND AVE @ FO,-72.071785,-75.724205,"",18:07:00,1,5,BUS LANE VIOLATION,XnXJmgTZzb,GHX4622,"",4DSD,INFIN,BK
43,4,NY,0,0,0,"",SB RICHMOND AVE @ FO,-73.442375,-75.2125,"",18:07:00,1,5,BUS LANE VIOLATION,BttilN6ke5,GGP2495,"",4DSD,HONDA,BK
62,6,NY,0,0,0,"",EB FORDHAM RD @ TIEB,-74.65756,-77.49917,"",18:07:00,1,5,BUS LANE VIOLATION,k9AULhKgfB,T623045C,"",4DSD,MERCU,TN
71,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.86063,-78.467804,"",18:08:00,1,5,BUS LANE VIOLATION,tYmwSoNgmo,T625204C,"",4DSD,LINCO,BK
36,3,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.04092,-75.2737,"",18:10:00,1,5,BUS LANE VIOLATION,tgSjMFDkMY,T523440C,"",4DSD,TOYOT,BK
467,1351,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-50.61979,-95.17749,"",18:12:00,1,5,BUS LANE VIOLATION,3q7C2P3iwp,W85CSJ,"",WAGO,TOYOT,BG
56,5,NY,0,0,0,"",NB RICHMOND AVE @ PE,-74.40954,-76.06888,"",18:14:00,1,5,BUS LANE VIOLATION,jovqhRgvPD,GGV3450,"",4DSD,HYUND,WH
52,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.01504,-76.43305,"",18:16:00,1,5,BUS LANE VIOLATION,fLOGCl1snp,GFV1255,"",4DSD,TOYOT,GY
56,5,NY,0,0,0,"",EB FORDHAM RD @ TIEB,-74.867935,-77.8848,"",18:16:00,1,5,BUS LANE VIOLATION,vKmysBHutF,GEX9049,"",4DSD,HONDA,BL
46,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.299995,-74.209694,"",18:18:00,1,5,BUS LANE VIOLATION,Qhzghylclg,T629042C,"",4DSD,TOYOT,BK
65,6,NY,0,0,0,"",EB FORDHAM RD @ WASH,-74.806946,-77.098976,"",18:19:00,1,5,BUS LANE VIOLATION,RLctvUVDK8,GEK7901,"",4DSD,AUDI,BK
133,1377,NJ,0,0,0,"",NB RICHMOND AVE @ PE,-60.680244,-109.95011,"",18:20:00,1,5,BUS LANE VIOLATION,uJaxXYluFU,WEP97M,"",4 DR,BUICK,GY
27,2,NY,0,0,0,"",WB FORDHAM RD @ THIR,-70.43142,-72.82136,"",18:20:00,1,5,BUS LANE VIOLATION,UuAaH3HKqK,T603224C,"",4DSD,FORD,GY
64,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.55318,-76.04584,"",18:23:00,1,5,BUS LANE VIOLATION,6acuKyEH2N,GDK3415,"",SUBN,HYUND,BK
23,2,NY,0,0,0,"",WB FORDHAM RD @ MARI,-71.11001,-72.823265,"",18:25:00,1,5,BUS LANE VIOLATION,zSRuBy03BY,52732JZ,"",VAN,FRUEH,WH
62,6,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-75.551056,-77.02769,"",18:25:00,1,5,BUS LANE VIOLATION,ihgpuv1m51,4G40A,"",TAXI,FORD,YW
25,2,NY,0,0,0,"",EB 207TH ST @ POST A,-71.71114,-72.15732,"",18:26:00,1,5,BUS LANE VIOLATION,wRwFZ7VRoI,T621784C,"",4DSD,TOYOT,BK
74,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.77817,-79.257576,"",18:28:00,1,5,BUS LANE VIOLATION,SY2O2qQwC0,T523321C,"",4DSD,TOYOT,GY
53,5,NY,0,0,0,"",EB 207TH ST @ POST A,-74.5893,-76.08563,"",18:31:00,1,5,BUS LANE VIOLATION,oo97n4nGpq,GCP9215,"",SUBN,NISSA,BL
57,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.52611,-77.13544,"",18:38:00,1,5,BUS LANE VIOLATION,0TVXbvhXKU,GEX3319,"",4DSD,INFIN,GY
15,1,NY,0,0,0,"",WB FORDHAM RD @ THIR,-71.38559,-73.4334,"",18:38:00,1,5,BUS LANE VIOLATION,k9sfIxn3mT,GFV6307,"",4DSD,VOLKS,GY
2014,192,NJ,0,0,0,"",NB RICHMOND AVE @ PE,-65.24559,-90.44107,"",18:39:00,1,5,BUS LANE VIOLATION,hqVci0vy7c,Y86BSL,"",WAGO,HONDA,WT
66,6,NY,0,0,0,"",EB 207TH ST @ POST A,-74.30674,-76.985085,"",08:43:00,1,5,BUS LANE VIOLATION,xb9fkG8fMe,T611898C,"",SUBN,TOYOT,BK
37,3,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.42729,-74.27554,"",08:51:00,1,5,BUS LANE VIOLATION,bdllrqg15D,GGY1919,"",4DSD,TOYOT,BL
62,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.04656,-76.040375,"",08:59:00,1,5,BUS LANE VIOLATION,f5YIJp39pL,GHN4576,"",SUBN,NISSA,GR
73,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.83507,-79.12486,"",09:01:00,1,5,BUS LANE VIOLATION,fsv2Eu0ukk,T612606C,"",4DSD,LINCO,GY
22,2,NY,0,0,0,"",EB E 34TH ST @ PARK,-71.01388,-72.7472,"",09:04:00,1,5,BUS LANE VIOLATION,gA6HAmM3tw,5Y98A,"",SUBN,FORD,YW
24,2,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.26967,-72.49151,"",09:11:00,1,5,BUS LANE VIOLATION,D3jxpS4IRa,T621682C,"",4DSD,TOYOT,GY
44,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.03108,-74.328804,"",09:13:00,1,5,BUS LANE VIOLATION,HfnfZj8wb8,T629065C,"",SUBN,HONDA,BK
11,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-71.012955,-72.88265,"",09:13:00,1,5,BUS LANE VIOLATION,pAcXZU32UN,GGB7935,"",SUBN,TOYOT,WH
46,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.16733,-75.822266,"",09:17:00,1,5,BUS LANE VIOLATION,98CERnHAqs,GCR4586,"",4DSD,NISSA,BR
32,3,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.225204,-74.369255,"",09:19:00,1,5,BUS LANE VIOLATION,b5VTBHnqCc,GCR3567,"",4DSD,NISSA,GY
11,1,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-70.8704,-72.445465,"",09:22:00,1,5,BUS LANE VIOLATION,BNpC1uAkYg,GBX7703,"",4DSD,NISSA,WH
44,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.256584,-75.96751,"",09:23:00,1,5,BUS LANE VIOLATION,2Fxz8AF5tb,T626762C,"",BUS,FORD,BL
72,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.06139,-79.20989,"",09:33:00,1,5,BUS LANE VIOLATION,filRsi7Fqy,GFS6132,"",SUBN,NISSA,WH
12,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.56599,-73.01217,"",09:35:00,1,5,BUS LANE VIOLATION,CwfRYh07dS,T617708C,"",4DSD,TOYOT,RD
64,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.35621,-77.89625,"",09:35:00,1,5,BUS LANE VIOLATION,aIOGoMU0yt,62548JM,"",DELV,INTER,BR
1628,1333,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-51.612118,-121.94469,"",09:35:00,1,5,BUS LANE VIOLATION,yVkN3gUOWH,V44CJY,"",2 DR,MINI,GY
11,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-71.07791,-72.01025,"",09:35:00,1,5,BUS LANE VIOLATION,yTreEFRb0y,GEX4478,"",SUBN,HONDA,GY
11,1,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-71.974556,-73.99271,"",18:41:00,1,5,BUS LANE VIOLATION,TYPglhvw2k,T475403C,"",4DSD,LINCO,BK
43,4,NY,0,0,0,"",NB RICHMOND AVE @ PE,-73.22409,-74.83565,"",18:41:00,1,5,BUS LANE VIOLATION,b6LOUmk8ix,GGZ8253,"",SUBN,KIA,WH
24,2,NY,0,0,0,"",EB E FORDHAM RD @ GR,-71.08793,-73.27989,"",18:44:00,1,5,BUS LANE VIOLATION,ysHWDzwc0j,GCR3991,"",4DSD,HONDA,GY
21,2,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.053215,-72.2018,"",18:44:00,1,5,BUS LANE VIOLATION,s32cJNFPn1,T500616C,"",4DSD,TOYOT,BK
56,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.221466,-76.28051,"",18:44:00,1,5,BUS LANE VIOLATION,bL1agXMFA5,T625640C,"",4DSD,MERCU,WH
74,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.45406,-78.08282,"",18:44:00,1,5,BUS LANE VIOLATION,sccLOJobuJ,572484,"",SUBN,CHRYS,BL
17,1,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-71.39981,-73.93857,"",18:44:00,1,5,BUS LANE VIOLATION,LU3otHkKqr,T606679C,"",4DSD,TOYOT,BK
25,2,NY,0,0,0,"",SB HYLAN BLVD @ JEFF,-71.762344,-73.64566,"",18:44:00,1,5,BUS LANE VIOLATION,7dwfKWbuUx,GFD8936,"",SUBN,JEEP,BL
1534,2000,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-52.100327,-101.548035,"",18:45:00,1,5,BUS LANE VIOLATION,UJ6I6JknmF,P53CVE,"",4 DR,TOYOT,BK
55,5,NY,0,0,0,"",EB FORDHAM RD @ TIEB,-74.18843,-76.86419,"",18:46:00,1,5,BUS LANE VIOLATION,mnV0Bilb3p,GHM7686,"",4DSD,TOYOT,BK
77,7,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-77.56528,-78.346,"",18:46:00,1,5,BUS LANE VIOLATION,bL4Ymyoc6N,T606257C,"",SUBN,TOYOT,BK
32,3,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-73.52045,-74.316505,"",18:47:00,1,5,BUS LANE VIOLATION,XTTzGBwgvI,T634940C,"",SUBN,CHEVR,BK
53,5,NY,0,0,0,"",NB RICHMOND AVE @ PE,-75.388245,-76.04761,"",18:47:00,1,5,BUS LANE VIOLATION,QKrBCrlBaP,GEW4244,"",SUBN,BMW,BK
46,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.266685,-75.28265,"",18:48:00,1,5,BUS LANE VIOLATION,IXDzZslAR9,T607668C,"",4DSD,MERCU,GY
72,7,NY,0,0,0,"",NB RICHMOND AVE @ PE,-76.12855,-79.660866,"",18:48:00,1,5,BUS LANE VIOLATION,tlNyWoUNKw,RDX217,"",4DSD,BUICK,GY
55,5,NY,0,0,0,"",SB HYLAN BLVD @ OLD,-74.90132,-76.75998,"",18:50:00,1,5,BUS LANE VIOLATION,ifQa04AI2e,GFK7526,"",4DSD,VOLKS,GY
46,4,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-73.5279,-74.477646,"",18:53:00,1,5,BUS LANE VIOLATION,SUC4nHbgjD,T619687C,"",4DSD,LINCO,BL
74,7,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-76.377716,-78.51327,"",18:53:00,1,5,BUS LANE VIOLATION,0kkZ3rytdO,T624907C,"",4DSD,TOYOT,WH
21,2,NY,0,0,0,"",WB FORDHAM RD @ THIR,-71.547424,-73.19055,"",18:54:00,1,5,BUS LANE VIOLATION,0oO2n12ea0,GHU9014,"",SUBN,ME/BE,BK
63,6,NY,0,0,0,"",NB 1ST AVE @ E 57TH,-74.57315,-77.77679,"",18:54:00,1,5,BUS LANE VIOLATION,KGleNWP3mx,GGT2581,"",4DSD,VOLKS,GY
66,6,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-75.87088,-76.808716,"",18:54:00,1,5,BUS LANE VIOLATION,bk3yNFjRey,T606403C,"",SUBN,GMC,BK
32,3,NY,0,0,0,"",EB FORDHAM RD @ WASH,-73.829155,-75.72561,"",18:54:00,1,5,BUS LANE VIOLATION,D7Ir62EyUE,T631527C,"",4DSD,TOYOT,GY
73,7,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-77.898125,-78.338844,"",18:55:00,1,5,BUS LANE VIOLATION,Mh59zKoihA,7C17C,"",SUBN,FORD,YW
511,333,NJ,0,0,0,"",EB E 34TH ST @ PARK,-52.514996,-79.16322,"",18:55:00,1,5,BUS LANE VIOLATION,N2UgLUVyZw,U21AEG,"",4 DR,ME/BE,BK
43,4,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-72.642654,-75.098694,"",18:56:00,1,5,BUS LANE VIOLATION,AeK1z9He4T,6E95B,"",TAXI,FORD,YW
26,2,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-70.93388,-72.732605,"",18:56:00,1,5,BUS LANE VIOLATION,uQgJ0ZvoCC,4D40A,"",TAXI,TOYOT,YW
37,3,NY,0,0,0,"",WB FORDHAM RD @ SEDG,-73.44742,-74.03021,"",18:56:00,1,5,BUS LANE VIOLATION,yAjETVZqRS,T634520C,"",SUBN,TOYOT,BK
72,7,NY,0,0,0,"",SB RICHMOND AVE @ FO,-76.7694,-78.69829,"",18:57:00,1,5,BUS LANE VIOLATION,Lm6IcsDMFP,GHJ1465,"",SUBN,AUDI,BK
31,3,NY,0,0,0,"",SB 2ND AVE @ E 63RD,-73.93295,-74.879456,"",18:59:00,1,5,BUS LANE VIOLATION,II5Ak87yv3,5J80H,"",TAXI,FORD,YW
71,7,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-77.013794,-79.365974,"",18:59:00,1,5,BUS LANE VIOLATION,tRIqGWe9kH,9K70B,"",TAXI,FORD,YW
41,4,NY,0,0,0,"",EB FORDHAM RD @ TIEB,-73.09184,-74.61057,"",18:59:00,1,5,BUS LANE VIOLATION,JNBvtECYEy,T615594C,"",4DSD,TOYOT,GY
63,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.26468,-77.80753,"",07:00:00,1,5,BUS LANE VIOLATION,ohZRZEyxek,U462RB,"",4DSD,TOYOT,GY
11,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.943634,-72.92096,"",07:01:00,1,5,BUS LANE VIOLATION,nTXGEb7qwJ,GAC5489,"",4DSD,NISSA,GY
51,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.02066,-76.57819,"",07:01:00,1,5,BUS LANE VIOLATION,rCW6352mlx,GGM1517,"",4DSD,HYUND,GY
1542,1281,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-66.64203,-103.68049,"",07:01:00,1,5,BUS LANE VIOLATION,tZWLjtZpTT,S10CMU,"",WAGO,FORD,""
64,6,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.48448,-77.85318,"",07:02:00,1,5,BUS LANE VIOLATION,0izOvDd4RZ,T483005C,"",4DSD,LINCO,LTGY
43,4,NY,0,0,0,"",SB 2ND AVE @ E 45TH,-72.60372,-75.97195,"",07:02:00,1,5,BUS LANE VIOLATION,owyfc9kCMz,64675JS,"",UTIL,FRUEH,YW
72,7,NY,0,0,0,"",EB 207TH ST @ POST A,-77.77427,-78.27109,"",07:02:00,1,5,BUS LANE VIOLATION,N502hs6ICG,T528848C,"",4DSD,LINCO,BK
21,2,NY,0,0,0,"",WB FORDHAM RD @ MARI,-71.10719,-73.67032,"",07:03:00,1,5,BUS LANE VIOLATION,vgRTkSC3db,GGU2590,"",4DSD,HONDA,BK
57,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.20692,-77.10103,"",07:05:00,1,5,BUS LANE VIOLATION,D4pFFnmIx0,GDV5851,"",4DSD,HONDA,BR
15,1,NY,0,0,0,"",EB FORDHAM RD @ TIEB,-70.551674,-73.47714,"",07:05:00,1,5,BUS LANE VIOLATION,wrnEWQG3XS,T525380C,"",4DSD,MERCU,TN
47,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.81768,-74.85091,"",07:05:00,1,5,BUS LANE VIOLATION,HAv8LOA1nP,GEW9375,"",4DSD,ACURA,RD
76,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-76.51425,-79.7282,"",07:05:00,1,5,BUS LANE VIOLATION,qXHYLPhAtV,U216DS,"",4DSD,TOYOT,GY
66,6,NY,0,0,0,"",WB FORDHAM RD @ THIR,-74.78,-77.93384,"",07:05:00,1,5,BUS LANE VIOLATION,fDRJQnewva,T526218C,"",SUBN,TOYOT,GR
1850,1460,NJ,0,0,0,"",NB 1ST AVE @ E 57TH,-64.84779,-104.95336,"",07:06:00,1,5,BUS LANE VIOLATION,HTMzljPLCe,Y76AZS,"",4 DR,JEEP,GN
66,6,NY,0,0,0,"",SB 2ND AVE @ E 116TH,-75.889725,-77.51004,"",07:09:00,1,5,BUS LANE VIOLATION,WQvesxCmTe,76246MA,"",VAN,FORD,WH
51,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.037544,-76.96969,"",07:09:00,1,5,BUS LANE VIOLATION,bixzBpwARb,GGZ3743,"",SUBN,KIA,GY
42,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.777664,-75.12129,"",07:09:00,1,5,BUS LANE VIOLATION,YInX6soRJl,T636064C,"",4DSD,TOYOT,GY
22,2,NY,0,0,0,"",SB 2ND AVE @ E 63RD,-71.87578,-73.24823,"",07:09:00,1,5,BUS LANE VIOLATION,eyrzea6hsB,GHJ4960,"",4DSD,KIA,WH
14,1,NY,0,0,0,"",NB RICHMOND AVE @ PE,-71.01465,-72.23522,"",07:10:00,1,5,BUS LANE VIOLATION,ZFuZsLIe9N,98968JN,"",VAN,FORD,RD
42,4,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-73.66321,-74.04007,"",07:11:00,1,5,BUS LANE VIOLATION,8XR5bCI3KV,T606691C,"",4DSD,MERCU,BL
61,6,NY,0,0,0,"",WB FORDHAM RD @ SEDG,-74.77305,-77.31652,"",07:11:00,1,5,BUS LANE VIOLATION,dR4Chti7Gh,91719MB,"",VAN,FORD,WH
75,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-76.05666,-78.0104,"",16:08:00,1,5,BUS LANE VIOLATION,9Q62Krzd7J,T622975C,"",4DSD,LINCO,LTGY
42,4,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-73.20896,-74.54236,"",16:11:00,1,5,BUS LANE VIOLATION,RbtdiwOopQ,T637485C,"",4DSD,TOYOT,BK
11,1,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-71.85374,-72.418846,"",16:12:00,1,5,BUS LANE VIOLATION,DcxWBmT2HH,GBX9359,"",4DSD,LINCO,BK
865,181,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-62.289276,-91.426674,"",16:14:00,1,5,BUS LANE VIOLATION,UwMjqxm3nw,Y65BYF,"",PKUP,FORD,WT
77,7,NY,0,0,0,"",WB FORDHAM RD @ SEDG,-76.669685,-79.48968,"",16:14:00,1,5,BUS LANE VIOLATION,dwLeguIXUo,T617888C,"",4DSD,TOYOT,GR
15,1,NY,0,0,0,"",NB 1ST AVE @ E 106TH,-71.80547,-73.93787,"",16:14:00,1,5,BUS LANE VIOLATION,2kAltvO9k3,T634627C,"",4DSD,TOYOT,GY
25,2,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-71.05754,-73.65647,"",16:15:00,1,5,BUS LANE VIOLATION,qkwbHTL9iS,94RY83,"",MCY,TRIUM,BK
21,2,NY,0,0,0,"",EB E 34TH ST @ PARK,-70.50533,-72.32501,"",16:17:00,1,5,BUS LANE VIOLATION,j5jV9GEMoO,T623112C,"",SUBN,HONDA,GY
37,3,NY,0,0,0,"",NB RICHMOND AVE @ PE,-72.48551,-74.548775,"",16:20:00,1,5,BUS LANE VIOLATION,P8yW6Jo8gf,90864MC,"",VAN,GMC,GR
349,366,NJ,0,0,0,"",WB FORDHAM RD @ MARI,-53.945335,-100.43236,"",16:20:00,1,5,BUS LANE VIOLATION,CS05NukJ7k,P80CCE,"",2 DR,HONDA,GY
51,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-75.085754,-77.08766,"",16:22:00,1,5,BUS LANE VIOLATION,2Nl7YDXJki,T631221C,"",4DSD,TOYOT,GY
75,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-76.98439,-78.5023,"",16:22:00,1,5,BUS LANE VIOLATION,xpsrKDYfy2,GHW1921,"",SUBN,JEEP,GY
11,1,NY,0,0,0,"",WB FORDHAM RD @ MARI,-70.58859,-72.55753,"",16:23:00,1,5,BUS LANE VIOLATION,5X7avadUNE,T634348C,"",4DSD,LINCO,TN
41,4,NY,0,0,0,"",WB FORDHAM RD @ MARI,-72.382416,-74.826485,"",16:23:00,1,5,BUS LANE VIOLATION,7qPAF6j9yf,T627597C,"",4DSD,TOYOT,GY
36,3,NY,0,0,0,"",WB FORDHAM RD @ MARI,-73.35617,-75.0213,"",16:24:00,1,5,BUS LANE VIOLATION,lGq1a5pfgW,T611635C,"",4DSD,TOYOT,BK
62,6,NY,0,0,0,"",NB RICHMOND AVE @ PE,-75.3123,-77.99435,"",16:24:00,1,5,BUS LANE VIOLATION,XWNDvGtfcs,567127,"",SUBN,HONDA,RD
72,7,NY,0,0,0,"",NB RICHMOND AVE @ PE,-77.92971,-79.946106,"",16:26:00,1,5,BUS LANE VIOLATION,ZETNoiPmyF,R4V423,"",SUBN,LEXUS,BK
293,1399,PA,0,0,0,"",SB 2ND AVE @ E 61ST,-61.669266,-114.25401,"",16:27:00,1,5,BUS LANE VIOLATION,WmZNMQdd8H,JFM3976,"",CP,HONDA,""
72,7,NY,0,0,0,"",WB FORDHAM RD @ MARI,-77.00437,-78.40686,"",16:27:00,1,5,BUS LANE VIOLATION,dz2wbfW9Fn,GFS7961,"",SUBN,CHRYS,GY
37,3,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-73.75855,-74.24899,"",16:29:00,1,5,BUS LANE VIOLATION,l1cC1Vy5g0,4K94H,"",TAXI,TOYOT,YW
21,2,NY,0,0,0,"",WB FORDHAM RD @ THIR,-71.245735,-72.73467,"",16:30:00,1,5,BUS LANE VIOLATION,L1j9nHNgK4,T624229C,"",4DSD,MERCU,TN
54,5,NY,0,0,0,"",EB FORDHAM RD @ WASH,-75.93021,-77.06833,"",16:31:00,1,5,BUS LANE VIOLATION,xaC89LCPqG,610130,"",SUBN,TOYOT,GY
67,6,NY,0,0,0,"",EB FORDHAM RD @ ANDR,-75.86211,-77.977425,"",16:32:00,1,5,BUS LANE VIOLATION,Z88HpJOqH6,GEW9254,"",4DSD,NISSA,TN
24,2,NY,0,0,0,"",SB 2ND AVE @ E 61ST,-71.6923,-73.334435,"",16:33:00,1,5,BUS LANE VIOLATION,Qt15tgfwjY,8C64A,"",TAXI,FORD,YW
615,972,NJ,0,0,0,"",SB 2ND AVE @ E 61ST,-53.465313,-71.09227,"",16:34:00,1,5,BUS LANE VIOLATION,N4BLyTTIRj,L26ADT,"",4 DR,HONDA,BK
52,5,NY,0,0,0,"",WB FORDHAM RD @ MARI,-74.04867,-76.01298,"",16:34:00,1,5,BUS LANE VIOLATION,4qc2pwjhCg,GFG6221,"",SUBN,FORD,GY
